,EmployerName,MinPositionSalary,MaxPositionSalary,OvertimePay,LumpSumPay,OtherPay,EmployeesRetirementCostCovered,HealthDentalVision,PensionFormula,EmployerURL,EmployerCounty,TotalWages
62946,"State University, Los Angeles",59076,131088,0,0,3613.42,0,9355.77,2.00% @ 62,http://www.calstatela.edu/hrm,Los Angeles,53344.98
100248,"State University, San Francisco",132,2880,0,0,3600,0,0,Part-Time Seasonal and Temporary (PST) Retirement Plan,http://www.sfsu.edu/~hrwww/,San Francisco,3600
62972,"State University, Los Angeles",59076,131088,0,0,6351.6,0,0,2.00% @ 62,http://www.calstatela.edu/hrm,Los Angeles,62630.09
62086,"State University, Los Angeles",49512,66192,0,0,1908.98,0,1647.48,Part-Time Seasonal and Temporary (PST) Retirement Plan,http://www.calstatela.edu/hrm,Los Angeles,24375.23
103008,"State University, San Francisco",22879.56,38749.56,0,0,5094.5,0,0,,http://www.sfsu.edu/~hrwww/,San Francisco,5094.5
2723,"State Polytech University, Pomona",28079.4,41432.76,0,0,0,0,0,,http://www.cpp.edu/~hr/index.shtml,Los Angeles,3055
24640,"State University, Chico",22879.56,38749.56,0,0,3396.5,0,0,,http://www.csuchico.edu/hr/,Butte,3396.5
110598,"State University, San Jose",22879.56,38749.56,0,0,36,0,0,,http://www2.sjsu.edu/hr/,Santa Clara,160.8
34080,"State University, Fresno",22879.56,38749.56,0,0,0,0,0,Part-Time Seasonal and Temporary (PST) Retirement Plan,http://www.csufresno.edu/humres/,Fresno  ,542.3
12554,"State Polytech University, San Luis Obispo",22879.56,38749.56,0,0,55,0,0,,http://www.afd.calpoly.edu/hr/,San Luis Obispo,55
109102,"State University, San Jose",59076,131088,0,0,1003.2,0,13223.79,Part-Time Seasonal and Temporary (PST) Retirement Plan,http://www2.sjsu.edu/hr/,Santa Clara,29576.16
95611,"State University, San Diego",22879.56,38749.56,0,0,606.1,0,0,,http://bfa.sdsu.edu/hr/,San Diego,606.1
106350,"State University, San Jose",74988,140976,0,0,2150,0,23270.64,2.00% @ 62,http://www2.sjsu.edu/hr/,Santa Clara,71857.12
53699,"State University, Long Beach",14496,38028,0,0,4805,0,0,Part-Time Seasonal and Temporary (PST) Retirement Plan,http://daf.csulb.edu/offices/bhr/,Los Angeles,4805
88703,"State University, San Diego",44712,157800,0,0,2482,0,9319.08,2.00% @ 55,http://bfa.sdsu.edu/hr/,San Diego,142088
52630,"State University, Long Beach",34152.84,333105.48,0,0,6.56,0,0,2.00% @ 55,http://daf.csulb.edu/offices/bhr/,Los Angeles,21.47
2883,"State Polytech University, Pomona",28079.4,41432.76,0,0,0,0,0,,http://www.cpp.edu/~hr/index.shtml,Los Angeles,1185.6
91248,"State University, San Diego",28079.4,41432.76,0,0,0,0,0,,http://bfa.sdsu.edu/hr/,San Diego,11123.1
75760,"State University, Northridge",22879.56,38749.56,0,0,7234.1,0,0,,http://www.csun.edu/hr,Los Angeles,7234.1
52585,"State University, Long Beach",44448,83268,0,0,762.85,0,1769.64,2.00% @ 55,http://daf.csulb.edu/offices/bhr/,Los Angeles,47912.55
18310,"State University, CA Maritime Academy",22879.56,38749.56,0,0,88,0,0,,http://www.csum.edu/web/faculty-and-staff/hr,Solano,88
11441,"State Polytech University, San Luis Obispo",22879.56,38749.56,0,0,4437.9,0,0,,http://www.afd.calpoly.edu/hr/,San Luis Obispo,4770.1
52652,"State University, Long Beach",52464,125736,0,0,650,0,23270.64,2.00% @ 55,http://daf.csulb.edu/offices/bhr/,Los Angeles,65866.59
89334,"State University, San Diego",42192,83064,0,0,0,0,16100.52,2.00% @ 55,http://bfa.sdsu.edu/hr/,San Diego,48635
7926,"State Polytech University, San Luis Obispo",59076,131088,0,0,3000,0,23270.64,2.00% @ 62,http://www.afd.calpoly.edu/hr/,San Luis Obispo,87695.04
62290,"State University, Los Angeles",49512,66192,0,0,2455.2,0,9237.72,2.00% @ 62,http://www.calstatela.edu/hrm,Los Angeles,45921.44
56909,"State University, Long Beach",22879.56,38749.56,0,0,6102.5,0,0,,http://daf.csulb.edu/offices/bhr/,Los Angeles,7488.5
73832,"State University, Northridge",22879.56,38749.56,0,0,8676.52,0,0,,http://www.csun.edu/hr,Los Angeles,9818.92
12117,"State Polytech University, San Luis Obispo",22879.56,38749.56,0,0,523.25,0,0,,http://www.afd.calpoly.edu/hr/,San Luis Obispo,523.25
76863,"State University, Sacramento",30024,108996,0,0,679.05,0,23270.64,2.00% @ 62,http://www.csus.edu/hr/,Sacramento,51020.1
57739,"State University, Long Beach",22879.56,38749.56,0,0,1788.75,0,0,,http://daf.csulb.edu/offices/bhr/,Los Angeles,1788.75
51521,"State University, Long Beach",44712,157800,0,0,396,0,17109.6,2.00% @ 55,http://daf.csulb.edu/offices/bhr/,Los Angeles,86146.88
111767,"State University, San Jose",22879.56,38749.56,0,0,1221.75,0,0,,http://www2.sjsu.edu/hr/,Santa Clara,1221.75
1414,"State Polytech University, Pomona",74988,140976,0,0,650,0,9237.72,2.00% @ 55,http://www.cpp.edu/~hr/index.shtml,Los Angeles,113957.12
97060,"State University, San Diego",33336,83460,0,0,0,0,8596.12,,http://bfa.sdsu.edu/hr/,San Diego,26265.74
64068,"State University, Los Angeles",22879.56,38749.56,0,0,7508.7,0,0,,http://www.calstatela.edu/hrm,Los Angeles,9664.7
116343,"State University, San Marcos",22879.56,38749.56,0,0,3409.29,0,0,,http://www.csusm.edu/HR/,San Diego,3409.29
28474,"State University, Dominguez Hills",22879.56,38749.56,0,0,1034,0,0,,https://www.csudh.edu/hr/,Los Angeles,1034
48254,"State University, Humboldt",49512,66192,0,0,2250.4,0,44.82,2.00% @ 55,http://www.humboldt.edu/hsuhr/,Humboldt,18901.4
62444,"State University, Los Angeles",49512,66192,0,0,0,0,0,2.00% @ 62,http://www.calstatela.edu/hrm,Los Angeles,1613.07
56194,"State University, Long Beach",74988,140976,0,0,650,0,17631.72,2.00% @ 55,http://daf.csulb.edu/offices/bhr/,Los Angeles,107220.6
45325,"State University, Fullerton",22879.56,38749.56,0,0,4651.22,0,0,,http://hr.fullerton.edu/,Orange,6471.92
10814,"State Polytech University, San Luis Obispo",38688,67980,0,141.71,0,0,0,Part-Time Seasonal and Temporary (PST) Retirement Plan,http://www.afd.calpoly.edu/hr/,San Luis Obispo,141.71
47882,"State University, Humboldt",85188,150792,0,0,17816,0,89.64,,http://www.humboldt.edu/hsuhr/,Humboldt,53760
55246,"State University, Long Beach",59076,131088,0,0,1186.73,0,22.41,Part-Time Seasonal and Temporary (PST) Retirement Plan,http://daf.csulb.edu/offices/bhr/,Los Angeles,18897.12
114530,"State University, San Marcos",77616,165516,0,0,0,0,9329.16,2.00% @ 55,http://www.csusm.edu/HR/,San Diego,96372.04
6023,"State Polytech University, Pomona",28152,66204,0,0,8308,0,0,,http://www.cpp.edu/~hr/index.shtml,Los Angeles,16616
18291,"State University, CA Maritime Academy",22879.56,38749.56,60.45,0,1905.39,0,0,,http://www.csum.edu/web/faculty-and-staff/hr,Solano,1965.84
37844,"State University, Fresno",22879.56,38749.56,0,0,5107.6,0,0,,http://www.csufresno.edu/humres/,Fresno  ,5107.6
71119,"State University, Northridge",28079.4,41432.76,0,0,0,0,0,,http://www.csun.edu/hr,Los Angeles,1157
106178,"State University, San Jose",26928,38172,0,0,0,0,0,,http://www2.sjsu.edu/hr/,Santa Clara,1988.26
38113,"State University, Fresno",22879.56,38749.56,0,0,9082.5,0,0,,http://www.csufresno.edu/humres/,Fresno  ,11885.5
55608,"State University, Long Beach",59076,131088,0,0,100,0,9237.72,2.00% @ 55,http://daf.csulb.edu/offices/bhr/,Los Angeles,65065
18225,"State University, CA Maritime Academy",22879.56,38749.56,0,0,8488.02,0,0,,http://www.csum.edu/web/faculty-and-staff/hr,Solano,9287.52
50300,"State University, Humboldt",50148,71304,0,0,1023.79,0,23270.64,2.00% @ 55,http://www.humboldt.edu/hsuhr/,Humboldt,51172.43
79200,"State University, Sacramento",28079.4,41432.76,0,0,0,0,0,,http://www.csus.edu/hr/,Sacramento,37.5
110676,"State University, San Jose",22879.56,38749.56,0,0,4865,0,0,,http://www2.sjsu.edu/hr/,Santa Clara,6160
113022,"State University, San Jose",28152,66204,0,0,0,0,0,,http://www2.sjsu.edu/hr/,Santa Clara,5003.82
101184,"State University, San Francisco",49512,66192,0,0,2850.13,0,0,Part-Time Seasonal and Temporary (PST) Retirement Plan,http://www.sfsu.edu/~hrwww/,San Francisco,24938.72
85602,"State University, San Bernardino",49512,66192,0,0,59.65,0,23097.42,2.00% @ 55,http://hrd.csusb.edu/,San Bernardino,53033.53
54558,"State University, Long Beach",49512,66192,0,0,4163.27,0,8325.6,Part-Time Seasonal and Temporary (PST) Retirement Plan,http://daf.csulb.edu/offices/bhr/,Los Angeles,23735.24
70938,"State University, Northridge",28079.4,41432.76,0,0,0,0,0,,http://www.csun.edu/hr,Los Angeles,461.5
100970,"State University, San Francisco",49512,66192,0,0,1481.67,0,0,,http://www.sfsu.edu/~hrwww/,San Francisco,9799.84
122570,"State University, Stanislaus",41432.76,171367.8,0,0,33.74,0,0,Part-Time Seasonal and Temporary (PST) Retirement Plan,http://www.csustan.edu/HR/index.html,Stanislaus,3989.91
70865,"State University, Northridge",28079.4,41432.76,0,0,0,0,0,Part-Time Seasonal and Temporary (PST) Retirement Plan,http://www.csun.edu/hr,Los Angeles,2180.25
43188,"State University, Fullerton",49512,66192,0,0,864,0,52.29,2.00% @ 62,http://hr.fullerton.edu/,Orange,15582.2
100091,"State University, San Francisco",85188,150792,0,0,200,0,0,,http://www.sfsu.edu/~hrwww/,San Francisco,69386.8
37028,"State University, Fresno",22879.56,38749.56,0,0,0,0,0,,http://www.csufresno.edu/humres/,Fresno  ,2928
43704,"State University, Fullerton",59076,131088,0,0,4810.55,0,2961.03,Part-Time Seasonal and Temporary (PST) Retirement Plan,http://hr.fullerton.edu/,Orange,25976.85
7128,"State Polytech University, San Luis Obispo",50796,114168,0,0,0,0,9084.24,2.00% @ 55,http://www.afd.calpoly.edu/hr/,San Luis Obispo,77769.04
85174,"State University, San Bernardino",28079.4,41432.76,0,0,0,0,0,,http://hrd.csusb.edu/,San Bernardino,3861
43753,"State University, Fullerton",59076,131088,0,0,0,0,23270.64,Part-Time Seasonal and Temporary (PST) Retirement Plan,http://hr.fullerton.edu/,Orange,22498.52
37084,"State University, Fresno",22879.56,38749.56,0,0,0,0,0,,http://www.csufresno.edu/humres/,Fresno  ,264
41969,"State University, Fullerton",85188,150792,0,0,0,0,89.64,,http://hr.fullerton.edu/,Orange,66059
24682,"State University, Chico",22879.56,38749.56,0,0,409.48,0,0,,http://www.csuchico.edu/hr/,Butte,409.48
12652,"State Polytech University, San Luis Obispo",22879.56,38749.56,0,0,477.4,0,0,,http://www.afd.calpoly.edu/hr/,San Luis Obispo,477.4
20237,"State University, Channel Islands",22879.56,38749.56,0,0,2216.5,0,0,,http://www.csuci.edu/hr/employment.htm,Ventura ,2216.5
81682,"State University, Sacramento",22879.56,38749.56,0,0,7095,0,0,,http://www.csus.edu/hr/,Sacramento,9302.7
94429,"State University, San Diego",22879.56,38749.56,0,0,1219.5,0,0,,http://bfa.sdsu.edu/hr/,San Diego,1219.5
39935,"State University, Fullerton",30024,108996,0,0,1002.5,0,17631.72,2.00% @ 60,http://hr.fullerton.edu/,Orange,84645.66
103026,"State University, San Francisco",22879.56,38749.56,0,0,4127.5,0,0,,http://www.sfsu.edu/~hrwww/,San Francisco,4127.5
29580,"State University, East Bay",44712,157800,0,0,90,0,1769.64,2.00% @ 55,http://www.csueastbay.edu/af/departments/hr/,Alameda,121677.96
51320,"State University, Long Beach",37380,65700,0,0,663.97,0,17850.82,2.00% @ 55,http://daf.csulb.edu/offices/bhr/,Los Angeles,48764.16
2527,"State Polytech University, Pomona",85188,150792,0,0,0,0,0,,http://www.cpp.edu/~hr/index.shtml,Los Angeles,37346.25
102393,"State University, San Francisco",22879.56,38749.56,0,0,0,0,0,,http://www.sfsu.edu/~hrwww/,San Francisco,8752
100174,"State University, San Francisco",132,2880,0,0,2700,0,0,Part-Time Seasonal and Temporary (PST) Retirement Plan,http://www.sfsu.edu/~hrwww/,San Francisco,2700
122997,"State University, Stanislaus",22879.56,38749.56,0,0,1205.6,0,0,,http://www.csustan.edu/HR/index.html,Stanislaus,1205.6
108645,"State University, San Jose",49512,66192,0,0,0,0,23270.64,2.00% @ 62,http://www2.sjsu.edu/hr/,Santa Clara,25647.72
32949,"State University, East Bay",54648,77856,491.81,0,870.22,0,17631.72,2.00% @ 55,http://www.csueastbay.edu/af/departments/hr/,Alameda,52946.96
81285,"State University, Sacramento",22879.56,38749.56,0,0,6695,0,0,,http://www.csus.edu/hr/,Sacramento,8483.8
27225,"State University, Dominguez Hills",28079.4,41432.76,0,0,0,0,0,,https://www.csudh.edu/hr/,Los Angeles,5402.83
53749,"State University, Long Beach",28079.4,41432.76,0,0,0,0,0,,http://daf.csulb.edu/offices/bhr/,Los Angeles,1016
24773,"State University, Chico",22879.56,38749.56,0,0,1240.64,0,0,,http://www.csuchico.edu/hr/,Butte,1240.64
24199,"State University, Chico",22879.56,38749.56,0,0,2640,0,0,,http://www.csuchico.edu/hr/,Butte,2689.5
15887,"State University, Bakersfield",28079.4,41432.76,0,0,0,0,0,Part-Time Seasonal and Temporary (PST) Retirement Plan,http://www.csub.edu/BAS/hr/,Kern,3074.5
64122,"State University, Los Angeles",22879.56,38749.56,0,0,655.6,0,0,,http://www.calstatela.edu/hrm,Los Angeles,3115.2
121348,"State University, Stanislaus",28080,52920,0,0,0,0,0,,http://www.csustan.edu/HR/index.html,Stanislaus,286.13
58815,"State University, Long Beach",22879.56,38749.56,0,0,948.75,0,0,,http://daf.csulb.edu/offices/bhr/,Los Angeles,948.75
62874,"State University, Los Angeles",59076,131088,0,0,194.99,0,15465.65,2.00% @ 55,http://www.calstatela.edu/hrm,Los Angeles,59529.98
30539,"State University, East Bay",14496,38028,0,0,16982.5,0,0,Part-Time Seasonal and Temporary (PST) Retirement Plan,http://www.csueastbay.edu/af/departments/hr/,Alameda,16982.5
54454,"State University, Long Beach",32556,59856,1440.05,0,811.59,0,8998.68,2.00% @ 62,http://daf.csulb.edu/offices/bhr/,Los Angeles,42053.92
81670,"State University, Sacramento",22879.56,38749.56,0,0,703.75,0,0,,http://www.csus.edu/hr/,Sacramento,703.75
83321,"State University, Sacramento",28152,66204,0,0,0,0,0,,http://www.csus.edu/hr/,Sacramento,14198.4
57536,"State University, Long Beach",22879.56,38749.56,0,0,2222,0,0,,http://daf.csulb.edu/offices/bhr/,Los Angeles,2222
56045,"State University, Long Beach",67656,143952,0,0,0,0,0,,http://daf.csulb.edu/offices/bhr/,Los Angeles,38769.21
90841,"State University, San Diego",85188,150792,0,0,0,0,18122.8,2.00% @ 62,http://bfa.sdsu.edu/hr/,San Diego,142278
108464,"State University, San Jose",49512,66192,0,0,0,0,-546.42,Part-Time Seasonal and Temporary (PST) Retirement Plan,http://www2.sjsu.edu/hr/,Santa Clara,11450.2
7786,"State Polytech University, San Luis Obispo",59076,131088,0,0,14299.52,0,16978.68,2.00% @ 62,http://www.afd.calpoly.edu/hr/,San Luis Obispo,92013.12
3322,"State Polytech University, Pomona",49512,66192,0,0,1244,0,67.23,Part-Time Seasonal and Temporary (PST) Retirement Plan,http://www.cpp.edu/~hr/index.shtml,Los Angeles,21835.2
93642,"State University, San Diego",27180,201276,0,0,0,0,1449.7,2.00% @ 62,http://bfa.sdsu.edu/hr/,San Diego,5000
51892,"State University, Long Beach",49512,66192,0,0,0,0,17631.72,2.00% @ 62,http://daf.csulb.edu/offices/bhr/,Los Angeles,26700.52
115182,"State University, San Marcos",85188,150792,0,0,0,0,0,,http://www.csusm.edu/HR/,San Diego,41846.26
90320,"State University, San Diego",59076,131088,0,0,0,0,3106.36,2.00% @ 62,http://bfa.sdsu.edu/hr/,San Diego,21628
73416,"State University, Northridge",22879.56,38749.56,0,0,300,0,0,,http://www.csun.edu/hr,Los Angeles,2187.5
89068,"State University, San Diego",22879.56,38749.56,0,0,0,0,0,Part-Time Seasonal and Temporary (PST) Retirement Plan,http://bfa.sdsu.edu/hr/,San Diego,748
10141,"State Polytech University, San Luis Obispo",49512,66192,0,0,0,0,0,Part-Time Seasonal and Temporary (PST) Retirement Plan,http://www.afd.calpoly.edu/hr/,San Luis Obispo,7797.62
70755,"State University, Northridge",28079.4,41432.76,0,0,0,0,0,,http://www.csun.edu/hr,Los Angeles,286
87500,"State University, San Bernardino",22879.56,38749.56,0,0,4745,0,0,,http://hrd.csusb.edu/,San Bernardino,4745
22210,"State University, Chico",85188,150792,0,0,0,0,17631.72,2.00% @ 55,http://www.csuchico.edu/hr/,Butte,122007.32
52329,"State University, Long Beach",26928,38172,0,0,0,0,150.41,,http://daf.csulb.edu/offices/bhr/,Los Angeles,13924.2
7932,"State Polytech University, San Luis Obispo",67656,143952,0,0,7484.8,0,9319.08,2.00% @ 55,http://www.afd.calpoly.edu/hr/,San Luis Obispo,91434.88
90865,"State University, San Diego",85188,150792,0,0,507,0,23270.64,2.00% @ 55,http://bfa.sdsu.edu/hr/,San Diego,108563.64
119785,"State University, Sonoma",22879.56,38749.56,0,0,169.85,0,0,,http://www.sonoma.edu/hr/,Sonoma,169.85
71277,"State University, Northridge",49512,66192,0,0,300,0,23270.64,2.00% @ 55,http://www.csun.edu/hr,Los Angeles,52364.72
95192,"State University, San Diego",22879.56,38749.56,0,0,352,0,0,,http://bfa.sdsu.edu/hr/,San Diego,352
89415,"State University, San Diego",31200,48888,1.54,0,650,0,390.12,2.00% @ 62,http://bfa.sdsu.edu/hr/,San Diego,32780.46
23101,"State University, Chico",59076,131088,0,0,3291.84,0,17631.72,Part-Time Seasonal and Temporary (PST) Retirement Plan,http://www.csuchico.edu/hr/,Butte,38451.29
110348,"State University, San Jose",22879.56,38749.56,0,0,0,0,0,,http://www2.sjsu.edu/hr/,Santa Clara,5714
115598,"State University, San Marcos",22879.56,38749.56,0,0,4395,0,0,,http://www.csusm.edu/HR/,San Diego,5165
30142,"State University, East Bay",59076,131088,0,0,8851.6,0,9237.72,2.00% @ 62,http://www.csueastbay.edu/af/departments/hr/,Alameda,83336.6
30413,"State University, East Bay",85188,150792,0,0,12632.08,0,0,,http://www.csueastbay.edu/af/departments/hr/,Alameda,40783.57
64120,"State University, Los Angeles",22879.56,38749.56,0,0,8534.35,0,0,,http://www.calstatela.edu/hrm,Los Angeles,10843.55
217,Chancellor's Office,44712,157800,0,0,60,0,8564.64,2.00% @ 62,http://www.calstate.edu/HRS/,Los Angeles,88860
65640,"State University, Monterey Bay",60864,213120,0,0,0,0,0,,https://csumb.edu/hr,Monterey ,9439.36
98796,"State University, San Francisco",77616,178716,0,0,0,0,22710.84,2.00% @ 55,http://www.sfsu.edu/~hrwww/,San Francisco,114855.12
74517,"State University, Northridge",22879.56,38749.56,0,0,322.5,0,0,,http://www.csun.edu/hr,Los Angeles,322.5
37916,"State University, Fresno",22879.56,38749.56,0,0,3839.63,0,0,,http://www.csufresno.edu/humres/,Fresno  ,3839.63
76375,"State University, Sacramento",46764,82152,0,0,650,0,9329.16,2.00% @ 62,http://www.csus.edu/hr/,Sacramento,50604.73
56688,"State University, Long Beach",22879.56,38749.56,0,0,4062.8,0,0,,http://daf.csulb.edu/offices/bhr/,Los Angeles,4907.6
91148,"State University, San Diego",28079.4,41432.76,0,0,0,0,0,,http://bfa.sdsu.edu/hr/,San Diego,4083.25
96411,"State University, San Diego",22879.56,38749.56,0,0,1940.1,0,0,,http://bfa.sdsu.edu/hr/,San Diego,1940.1
20960,"State University, Chico",31308,54984,0,0,650,0,9329.16,2.00% @ 62,http://www.csuchico.edu/hr/,Butte,36095.16
21058,"State University, Chico",37380,65700,0,0,1150,0,9329.16,2.00% @ 55,http://www.csuchico.edu/hr/,Butte,65989.58
83588,"State University, San Bernardino",31200,53496,0,0,2525.82,0,17631.72,2.00% @ 55,http://hrd.csusb.edu/,San Bernardino,47148.78
8969,"State Polytech University, San Luis Obispo",28079.4,41432.76,0,0,0,0,0,,http://www.afd.calpoly.edu/hr/,San Luis Obispo,832
1094,"State Polytech University, Pomona",34152,59976,0,148.49,0,0,0,2.00% @ 55,http://www.cpp.edu/~hr/index.shtml,Los Angeles,364.49
114797,"State University, San Marcos",49512,66192,0,0,0,0,5962.49,2.00% @ 55,http://www.csusm.edu/HR/,San Diego,16357.12
54700,"State University, Long Beach",49512,66192,0,0,0,0,0,Part-Time Seasonal and Temporary (PST) Retirement Plan,http://daf.csulb.edu/offices/bhr/,Los Angeles,10976
82382,"State University, Sacramento",22879.56,38749.56,0,0,928.4,0,0,,http://www.csus.edu/hr/,Sacramento,928.4
108349,"State University, San Jose",49512,66192,0,0,1925.78,0,23270.64,2.00% @ 62,http://www2.sjsu.edu/hr/,Santa Clara,27151.95
97581,"State University, San Francisco",46764,82152,0,0,650,0,23270.64,2.00% @ 55,http://www.sfsu.edu/~hrwww/,San Francisco,58586.52
